pdb_file,framework_ca_rmsd,avg_framework_lddt
A6_0.pdb,1.3420179512036863,0.9428994918029627
A6_1.pdb,1.2843700299407914,0.9464392852347739
A6_2.pdb,1.3298377781472939,0.9445019725922653
A6_3.pdb,1.3413007109866617,0.9454841782115598
A6_4.pdb,1.3128093580919564,0.9424276176658334
A6_5.pdb,1.3082502685601245,0.9442394007743597
A6_6.pdb,1.3622885005263015,0.9443926366686635
A6_7.pdb,1.3237433393079532,0.9411061129841443
A6_8.pdb,1.3459637306848593,0.9440739444629844
A6_9.pdb,1.2318812720938968,0.9373514237742262
A6_10.pdb,1.3518261678743015,0.9430110331276285
A6_11.pdb,1.3299393321774655,0.9431886022816177
A6_12.pdb,1.3078468972866404,0.9434276065150173
A6_13.pdb,1.3203639191429681,0.9428406077556402
A6_14.pdb,1.3104615030969173,0.9451486582762888
A6_15.pdb,1.3302017648544795,0.9449392030124492
A6_16.pdb,1.3932990284663047,0.9436207116578383
A6_17.pdb,1.3304630225140874,0.9431227283859261
A6_18.pdb,1.2964473072269411,0.9434909789396814
A6_19.pdb,1.3463542779491307,0.9426024425532546
A6_20.pdb,1.3182665496715746,0.944701894646477
A6_21.pdb,1.3199377607699236,0.9438848713728072
A6_22.pdb,1.3372294639847915,0.9421369689859361
A6_23.pdb,1.289444065279249,0.9435471612944963
A6_24.pdb,1.3169884468183264,0.9450294029482839
A6_25.pdb,1.3567984006197489,0.9436353416846107
A6_26.pdb,1.262214147193634,0.9445493354590356
A6_27.pdb,1.3423693931150933,0.9453805779539693
A6_28.pdb,1.2934650983319227,0.9433027274474308
A6_29.pdb,1.3483474576393184,0.9428153484347931
A6_30.pdb,1.355163455458315,0.9426027914650176
A6_31.pdb,1.3483220882521314,0.9438862362273172
A6_32.pdb,1.2956441298912893,0.9450916325775055
A6_33.pdb,1.3377962988130911,0.9440452754780484
A6_34.pdb,1.3104015310757913,0.9427037007888197
A6_35.pdb,1.3076540273822277,0.9420334053160002
A6_36.pdb,1.3330401513576238,0.9425346829712982
A6_37.pdb,1.3596329207638898,0.9444997398593616
A6_38.pdb,1.2822932498330724,0.9428176838311085
A6_39.pdb,1.3270482669281616,0.9417520316941025
A6_40.pdb,1.2854437971635564,0.9427362500068043
A6_41.pdb,1.3409162900441485,0.9438552128084071
A6_42.pdb,1.3526308248425714,0.943966544660134
A6_43.pdb,1.3517871170834512,0.942590432861903
A6_44.pdb,1.3415967373917406,0.941556229837375
A6_45.pdb,1.2993952116949659,0.9441355437417015
A6_46.pdb,1.358915555649547,0.9435928259032035
A6_47.pdb,1.3732397117036728,0.9433310550974983
A6_48.pdb,1.344733515156432,0.9428881457171292
A6_49.pdb,1.3536984967092287,0.944126728267166
A6_50.pdb,1.3423326848077695,0.9442280617419222
A6_51.pdb,1.3236631080576307,0.9409774519884845
A6_52.pdb,1.3589860790470787,0.9422161115442909
A6_53.pdb,1.378307532062039,0.9442368020927774
A6_54.pdb,1.3440440241090652,0.9444121277657181
A6_55.pdb,1.3403570853774316,0.9444161686795185
A6_56.pdb,1.2982803728835512,0.9407453971578558
A6_57.pdb,1.290475460237249,0.9421212922870528
A6_58.pdb,1.2865903505101584,0.9436584467735762
A6_59.pdb,1.2868595339994082,0.942995029895265
A6_60.pdb,1.3505924104544766,0.942527695444786
A6_61.pdb,1.3357717488780791,0.9447459196418257
A6_62.pdb,1.3282989707452395,0.9433799878842443
A6_63.pdb,1.3728399133972857,0.9461427976126272
A6_64.pdb,1.2849985374415853,0.9448912764275093
A6_65.pdb,1.326825628597255,0.9437451678576991
A6_66.pdb,1.3354328999605187,0.9426744775257383
A6_67.pdb,1.331486279227033,0.9442967544386661
A6_68.pdb,1.3395238839784904,0.9445728829876809
A6_69.pdb,1.3700914499066412,0.9434107334007238
A6_70.pdb,1.3147343482173943,0.9414398679026251
A6_71.pdb,1.35606545806841,0.943831794857747
A6_72.pdb,1.3351534172417252,0.9437895068669615
A6_73.pdb,1.3154441035478368,0.9460608475983027
A6_74.pdb,1.3210499816348749,0.9446149010168781
A6_75.pdb,1.3834442485286582,0.9389668456846381
A6_76.pdb,1.32445073542679,0.9447146780733335
A6_77.pdb,1.3373702082286534,0.9441583465654834
A6_78.pdb,1.3524611129799016,0.943921107386955
A6_79.pdb,1.3275181298422425,0.9433956861564734
A6_80.pdb,1.3488006711176255,0.9442675891896375
A6_81.pdb,1.255433618890336,0.9414741021680443
A6_82.pdb,1.2612986816102283,0.9447239280287753
A6_83.pdb,1.3747279310568452,0.9445031306228167
A6_84.pdb,1.3210209018369021,0.9431724427481281
A6_85.pdb,1.2847647070477959,0.9442275948491455
A6_86.pdb,1.3563275344934627,0.9396492027960874
A6_87.pdb,1.3211581498131237,0.9455301135036044
A6_88.pdb,1.326516460138458,0.9435771502960875
A6_89.pdb,1.3729992068016657,0.9420391990192799
A6_90.pdb,1.3555992506625612,0.9435623585326509
A6_91.pdb,1.2742072444325283,0.9423136112912716
A6_92.pdb,1.3538035671961726,0.9450040090427227
A6_93.pdb,1.384292505657273,0.9432707880710223
A6_94.pdb,1.2882700045616358,0.9444326678394926
A6_95.pdb,1.2996943109322365,0.9427173725780427
A6_96.pdb,1.2776697032314581,0.9424874534119461
A6_97.pdb,1.3290043342698858,0.9432130586116064
A6_98.pdb,1.333060975377839,0.9453265763372589
A6_99.pdb,1.3384936555006028,0.9446043997037095
